2.0, -2.0, 0.0, 0.0, 5.0, 2.0, 0.0, -3.0, 0.0 | -200.0
-2.0, -2.0, 0.0, 0.0, 2.0, 2.0, -0.2, 0.6, 0.0 | -200.0
-1.0, -1.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.0, -0.5 | -200.0
-1.0, -1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0 | -200.0
-2.5, -2.5, 0.0, 0.0, 2.5, 2.5, 2.0, 0.0, -2.0 | -200.0
-1.0, -1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0 | -200.0
0.0, -5.0, 0.0, 0.0, 0.0, 5.0, 0.2, 0.0, -0.2 | -200.0
-1.0, -5.0, 0.0, 0.0, 1.0, 5.0, 0.0, -1.0, 0.0 | -200.0
-5.0, -5.0, 0.0, 0.0, 5.0, 5.0, 0.0, -5.0, 0.0 | -200.0
0.0, -5.0, 0.0, 0.0, 0.0, 5.0, 0.1, 0.0, -0.1 | -200.0
0.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -5.0, 0.0 | -134.1
-1.0, -1.0, 0.0, 0.0, 1.0, 1.0, 0.0, -5.0, 0.0 | -200.0
-1.0, -1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 2.0, 0.0 | -200.0
0.5, -1.0, 0.0, 0.0, -0.5, 1.0, 0.4, -6.0, -0.4 | -200.0
-1.0, -1.0, 0.0, 0.0, 1.0, 1.0, 0.0, -5.0, 0.0 | -200.0
0.0, -1.0, 0.0, 0.0, 0.5, 1.0, 0.0, -5.0, 0.0 | -123.7
-1.0, -1.0, 0.0, 0.0, 1.5, 1.0, 0.0, -5.0, 0.0 | -200.0
0.0, -1.0, 0.0, 0.0, 0.5, 2.0, 0.0, -5.0, 0.0 | -143.75
0.0, -2.0, 0.0, 0.0, 1.0, 2.0, 0.0, -5.0, 0.0 | -134.9
0.0, -1.0, 0.0, 0.0, 0.5, 2.0, 0.0, -5.0, 0.0 | -130.9
-1.0, -1.0, 0.0, 0.0, 0.5, 1.0, 0.0, -5.0, 0.0 | -200.0
0.0, -1.0, 0.0, 0.0, 1.5, 2.0, 0.0, -5.0, 0.0 | -125.55
-1.0, -1.0, 0.0, 0.0, 0.5, 1.0, 0.0, -5.0, 0.0 | -200.0
0.0, -1.0, 0.0, 0.0, 1.0, 2.0, 0.0, -5.0, 0.0 | -119.0
0.0, -1.0, 0.0, 0.0, 1.0, 2.0, 0.0, -5.0, 1.0 | -200.0
0.0, -1.0, 0.0, 0.0, 1.0, 3.0, 0.0, -5.0, 0.0 | -131.2
-1.0, -1.0, 0.0, 0.0, 2.0, 3.0, 0.0, -5.0, 0.0 | -200.0
0.0, -1.0, 0.0, 0.0, 2.0, 2.0, 0.0, -5.0, 0.0 | -120.7
0.0, -1.0, 0.0, 0.0, 1.5, 3.0, 0.0, -5.0, 0.5 | -200.0
0.0, -1.0, 0.0, 0.0, 1.0, 2.0, -0.2, -4.5, 0.0 | -200.0
