0.0, -0.9, 0.0, 0.0, 0.4, 2.0, 0.0, -0.8, 0.5 | -200.0
-1.0, -5.2, 0.0, -1.0, 2.2, 6.0, 0.0, -5.0, 0.0 | -200.0
0.5, -1.0, 0.0, -1.0, 2.0, 3.0, 0.0, -6.0, 0.0 | -200.0
0.0, -1.0, 0.0, -0.8, 1.0, 0.8, 0.0, -5.0, 0.3 | -200.0
-2.0, -5.0, 0.0, 0.0, 2.0, 5.0, 0.0, -6.0, 0.0 | -200.0
-3.0, -1.0, 0.0, 0.0, 3.0, 1.0, 0.0, -1.0, 0.0 | -200.0
0.0, -4.2, 1.0, 0.5, 2.2, 6.0, 0.0, -5.0, 0.0 | -200.0
0.0, -1.2, 0.0, 0.0, 0.5, 1.0, 0.0, -1.0, 0.5 | -200.0
0.0, -2.0, 0.0, 0.0, 2.0, 5.6, 1.0, -6.0, 0.0 | -200.0
0.0, -5.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 1.0 | -200.0
0.0, -1.0, 0.0, 0.0, 0.5, 6.0, 0.0, -6.0, -0.5 | -200.0
0.0, -6.0, 0.0, 0.0, 1.0, 6.0, 0.0, -5.0, 1.0 | -200.0
-1.0, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -200.0
0.5, -5.0, 0.0, 0.0, 2.2, 6.0, 0.0, -5.0, 0.0 | -200.0
0.0, -4.0, 0.5, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -200.0
-0.5, -1.0, 0.0, -1.0, 2.0, 4.0, 0.0, -5.8, 0.0 | -200.0
0.0, -4.0, 1.0, 0.5, 2.3, 6.0, 0.0, -5.0, 0.0 | -200.0
0.0, -2.0, 0.0, 0.0, 3.2, 5.4, 0.0, -6.0, 0.5 | -200.0
1.0, -1.0, 0.0, -1.0, 1.0, 1.0, 0.0, -5.0, 0.0 | -200.0
-1.0, -4.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -200.0
-0.1, -1.0, 0.0, 0.0, 0.6, 1.0, 0.0, -0.9, 0.0 | -200.0
-1.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0, 0.0 | -200.0
-0.5, -5.0, 0.0, -6.0, 0.5, 6.0, -1.0, 1.0, -1.0 | -200.0
0.0, -6.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0 | -200.0
0.0, -0.9, 0.0, 0.0, 0.6, 2.3, 0.0, -0.9, 0.2 | -200.0
0.0, -3.0, 0.0, 0.0, 2.6, 7.5, 1.0, -5.0, 0.0 | -200.0
-1.0, 0.0, 1.0, -1.0, 0.0, 1.0, -0.2, -6.0, 0.0 | -200.0
0.0, -1.0, 0.0, -1.0, 1.5, 1.0, 1.0, -5.0, 0.0 | -200.0
0.0, -6.0, 0.0, 0.0, 1.0, 6.0, 0.0, -5.0, 0.5 | -200.0
0.0, -1.0, 0.0, -1.0, 2.0, 4.0, -0.5, -6.0, 0.0 | -200.0
0.0, -0.5, 0.0, -0.5, 2.0, 3.0, 0.5, -5.0, 0.0 | -200.0
0.5, -3.0, 0.0, 0.0, 2.5, 7.5, 0.0, -4.0, 0.0 | -200.0
0.2, -2.0, 0.0, 0.0, 3.2, 5.3, 0.0, -6.0, 0.0 | -184.2
0.0, -6.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 2.0 | -200.0
-2.0, -5.0, 0.0, 0.0, 2.0, 5.0, 0.0, -5.0, 0.0 | -200.0
0.0, -0.9, 1.0, 0.0, 0.4, 2.0, 0.0, -0.9, 0.0 | -200.0
-1.0, -1.0, 0.0, 0.0, 0.6, 1.0, 0.0, -0.9, 0.0 | -200.0
0.0, -4.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.1 | -185.9
0.0, -0.9, 0.0, 0.0, 1.3, 2.0, 0.0, -0.9, 0.2 | -200.0
-1.0, -1.0, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0
-1.0, -1.0, 0.0, -1.0, 2.0, 3.0, 0.0, -6.0, 0.0 | -200.0
0.0, -1.0, 0.1, 0.0, 0.6, 1.0, 0.0, -0.9, 0.0 | -200.0
-1.0, -5.0, 0.0, -6.0, 1.0, 6.0, 0.0, -5.0, 0.0 | -200.0
-1.0, -6.0, 0.0, 0.0, 1.0, 6.0, 0.0, -5.0, 0.0 | -200.0
0.0, -1.0, 0.0, 0.0, 0.5, 1.0, 0.5, -0.9, 0.0 | -200.0
0.0, 0.0, -0.5, 0.0, 0.5, 1.0, 0.0, -0.9, 0.0 | -200.0
0.0, -4.0, 0.0, 0.0, 2.5, 7.0, 1.0, -5.0, 0.0 | -200.0
0.0, -1.0, 0.2, 0.0, 0.5, 1.0, 0.0, -0.9, 0.0 | -200.0
0.0, -0.9, 1.0, 0.0, 0.4, 1.3, 0.0, -0.9, 0.0 | -200.0
-0.5, -1.9, 0.0, 0.0, 0.5, 6.0, 0.0, -6.0, 0.0 | -200.0
0.0, -1.9, 0.5, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0
0.0, -4.2, 0.1, 0.4, 2.2, 6.0, 0.0, -5.0, 0.0 | -183.25
0.0, -6.0, 1.0, 0.0, 1.0, 6.0, 0.0, -5.0, 0.0 | -200.0
1.0, -1.0, 0.0, -1.0, 2.0, 4.0, 0.0, -5.8, 0.0 | -200.0
-0.5, -5.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.0 | -200.0
-1.0, -5.0, 0.0, 0.0, 1.0, 5.0, 0.0, -4.0, 0.0 | -200.0
0.0, -1.0, 0.0, 0.0, 0.5, 1.0, -1.0, -1.0, 0.0 | -200.0
0.1, -0.9, 0.0, 0.0, 0.4, 1.3, 0.0, -0.9, 0.0 | -200.0
0.5, -4.0, 0.0, 0.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -200.0
0.0, -5.0, 0.0, 0.0, 0.0, 5.0, 0.0, -6.0, 2.0 | -200.0
-0.5, -6.0, 0.0, 0.0, 0.5, 6.0, 0.0, -5.0, 0.0 | -200.0
0.0, -2.0, 0.0, 0.0, 2.0, 5.5, 0.1, -6.0, 0.0 | -194.3
-0.2, -0.9, 0.0, 0.0, 0.35, 2.0, 0.0, -0.9, 0.0 | -200.0
0.0, -1.0, 0.0, -1.0, 2.0, 4.0, 0.5, -5.8, 0.0 | -200.0
0.0, -6.0, 0.5, 0.0, 1.0, 6.0, 0.0, -5.0, 0.0 | -200.0
0.0, -0.9, 0.0, 0.0, 0.6, 2.0, -0.1, -0.9, 0.0 | -200.0
0.0, -5.0, 0.0, 0.0, 2.5, 6.0, 0.0, -5.0, 0.5 | -200.0
-1.0, -2.0, 0.0, 0.0, 1.0, 2.0, 0.0, -6.0, 0.0 | -200.0
0.0, -1.9, 1.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0
-6.0, 0.0, 6.0, -6.0, 0.0, 6.0, 0.0, -5.0, 0.0 | -200.0
0.0, -4.2, 0.0, 0.5, 2.2, 6.0, -1.0, -5.0, 1.0 | -200.0
0.0, -5.2, 0.0, 0.0, 2.2, 6.0, 0.0, -5.0, -1.0 | -200.0
0.0, -1.0, 0.5, -1.0, 3.0, 5.0, 0.0, -5.4, 0.0 | -200.0
0.0, -6.0, 0.0, 0.0, 1.5, 6.0, 0.0, -4.5, 0.5 | -200.0
0.5, -1.0, 0.0, -1.0, 1.5, 1.0, 0.0, -5.0, 0.0 | -200.0
1.0, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -200.0
0.0, -0.9, 0.0, 0.0, 0.5, 2.0, 0.0, -0.9, 0.1 | -200.0
0.0, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 1.0 | -200.0
0.0, -0.9, 0.0, 0.0, 0.4, 2.0, 0.0, 0.1, 0.0 | -200.0
0.0, -0.9, 0.0, 0.0, 0.6, 2.0, 0.0, -0.9, 1.0 | -200.0
0.0, -1.0, 0.0, -1.0, 1.0, 1.0, 0.0, -4.0, 0.5 | -200.0
0.2, -0.9, 0.0, 0.0, 0.4, 2.0, 0.0, -0.9, 0.0 | -200.0
-1.0, -5.0, 0.0, 0.0, 3.0, 6.0, 0.0, -5.0, -1.0 | -200.0
0.0, -1.0, 0.5, -1.0, 1.0, 1.0, 0.0, -5.0, 0.0 | -200.0
-1.0, -5.5, 0.0, 0.0, 1.0, 5.5, 0.0, -4.0, 0.0 | -200.0
-0.5, -1.9, 0.0, 0.0, 0.0, 6.0, 0.0, -6.0, 0.0 | -200.0
0.0, -5.0, 1.0, -1.0, 2.5, 7.0, 0.0, -5.0, 0.0 | -200.0
-1.0, -3.0, 0.0, 0.0, 2.6, 7.5, 0.0, -5.0, 0.0 | -200.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0 | -200.0
0.0, -1.0, 1.0, -1.0, 3.0, 5.0, 0.0, -5.4, 0.0 | -200.0
0.0, -1.0, 0.0, -1.0, 1.5, 1.0, 0.0, -5.0, 0.2 | -200.0
1.0, -1.0, 0.0, 0.0, 0.5, 1.0, 0.0, -0.9, 0.0 | -200.0
