0.5, -1.3, 1.7, 0.4, -0.4, 0.6, -0.7, 0.2, -1.2, 1.1, 0.8, -0.5, 1.3, -0.9, 0.6, 1.0, 0.3, 1.4 | -24.00969341099012
-0.4, -1.9, 0.9, 1.7, -2.7, -1.0, 1.2, 1.5, 0.7, -0.2, -0.5, -0.9, 0.4, 0.2, -0.7, -0.1, 0.6, -0.5 | 120.06196420812189
-0.5, -1.8, 1.0, 1.8, -2.5, -0.9, 1.3, 1.6, 0.6, -0.1, -0.4, -0.8, 0.5, 0.3, -0.6, -0.2, 0.5, -0.6 | 71.49786984915848
-0.4, -2.0, 0.8, 1.7, -2.8, -1.1, 1.1, 1.5, 0.7, -0.1, -0.6, -0.9, 0.4, 0.2, -0.8, -0.1, 0.7, -0.5 | 97.2673319386009
-0.3, -1.7, 0.9, 1.8, -2.6, -1.0, 1.2, 1.4, 0.7, -0.2, -0.5, -0.7, 0.6, 0.1, -0.7, -0.3, 0.6, -0.6 | 103.15379994852015
-0.6, -2.1, 0.7, 1.9, -3.0, -1.2, 1.0, 1.6, 0.5, 0.0, -0.7, -1.0, 0.4, 0.2, -0.9, -0.4, 0.8, -0.7 | 94.47462668564215
-0.2, -1.6, 1.0, 1.7, -2.7, -0.9, 1.3, 1.4, 0.8, -0.3, -0.4, -0.6, 0.7, 0.0, -0.6, -0.5, 0.5, -0.4 | 142.10872111383532
-0.1, -1.5, 1.1, 1.6, -2.5, -0.8, 1.4, 1.3, 0.9, -0.4, -0.3, -0.5, 0.8, -0.1, -0.5, -0.6, 0.4, -0.3 | 105.1627920757941
-0.3, -1.5, 1.1, 1.8, -2.4, -0.7, 1.5, 1.2, 0.9, -0.5, -0.4, -0.4, 0.8, -0.2, -0.4, -0.5, 0.3, -0.4 | 104.33239962261527
-0.2, -1.7, 1.2, 1.9, -2.6, -1.1, 1.4, 1.5, 0.8, -0.4, -0.5, -0.7, 0.9, 0.0, -0.6, -0.5, 0.5, -0.4 | 123.4556006178447
-0.3, -1.4, 1.2, 1.5, -2.5, -0.7, 1.6, 1.4, 0.9, -0.4, -0.4, -0.4, 0.9, -0.1, -0.5, -0.5, 0.4, -0.3 | 82.8720461194583
-0.2, -1.5, 1.3, 1.8, -2.5, -1.0, 1.5, 1.6, 0.8, -0.4, -0.5, -0.6, 0.9, 0.3, -0.4, -0.5, 0.5, -0.3 | 100.85071074285462
-0.2, -1.4, 1.5, 1.9, -2.5, -0.9, 1.6, 1.4, 0.9, -0.3, -0.4, -0.5, 0.9, 0.1, -0.6, -0.4, 0.6, -0.4 | 103.01720073533696
-0.1, -1.6, 1.3, 1.7, -2.7, -1.0, 1.5, 1.5, 0.8, -0.4, -0.4, -0.5, 0.8, 0.0, -0.5, -0.3, 0.4, -0.5 | 117.40057029332868
-0.1, -1.7, 1.3, 1.8, -2.6, -1.0, 1.5, 1.6, 0.9, -0.3, -0.5, -0.6, 0.8, 0.1, -0.4, -0.5, 0.5, -0.4 | 108.49608385203373
-0.2, -1.8, 1.4, 1.9, -2.7, -1.1, 1.4, 1.7, 0.9, -0.3, -0.6, -0.5, 0.9, 0.1, -0.4, -0.6, 0.4, -0.3 | 111.45098686055587
-0.3, -1.9, 1.5, 2.0, -2.8, -1.1, 1.6, 1.8, 0.9, -0.4, -0.5, -0.4, 1.0, 0.2, -0.5, -0.4, 0.5, -0.3 | 99.43314243914183
-0.4, -2.2, 1.0, 2.0, -2.9, -1.3, 1.2, 1.6, 0.7, -0.5, -0.7, -0.9, 0.6, 0.1, -0.8, -0.2, 0.8, -0.6 | 53.67860078446573
-0.1, -1.4, 1.4, 1.8, -2.6, -0.9, 1.5, 1.5, 0.9, -0.3, -0.5, -0.4, 0.9, 0.2, -0.4, -0.4, 0.4, -0.4 | 127.24480579448775
-0.2, -1.3, 1.5, 1.7, -2.5, -0.8, 1.6, 1.4, 0.9, -0.2, -0.4, -0.3, 1.0, 0.0, -0.5, -0.4, 0.3, -0.3 | 135.36781721987626
-0.1, -1.2, 1.6, 1.8, -2.5, -0.8, 1.5, 1.4, 0.8, -0.2, -0.4, -0.3, 1.1, 0.1, -0.4, -0.3, 0.2, -0.3 | 159.08247954736973
-0.2, -1.2, 1.6, 1.9, -2.4, -0.8, 1.5, 1.5, 0.8, -0.2, -0.4, -0.2, 1.1, 0.1, -0.4, -0.3, 0.1, -0.3 | 157.83395249128858
-0.3, -1.1, 1.7, 1.8, -2.3, -0.7, 1.6, 1.4, 0.8, -0.3, -0.3, -0.2, 1.2, 0.2, -0.3, -0.4, 0.2, -0.2 | 135.50400704613116
-0.2, -1.0, 1.8, 1.7, -2.3, -0.7, 1.6, 1.3, 0.8, -0.3, -0.3, -0.1, 1.2, 0.3, -0.3, -0.3, 0.3, -0.2 | 139.30833199253652
-0.1, -1.0, 1.8, 1.6, -2.2, -0.7, 1.7, 1.2, 0.7, -0.2, -0.2, 0.0, 1.3, 0.4, -0.2, -0.1, 0.4, -0.1 | 101.62547332261512
0.0, -0.9, 1.9, 1.5, -2.1, -0.6, 1.8, 1.1, 0.6, -0.1, -0.1, 0.1, 1.4, 0.5, -0.1, 0.0, 0.4, 0.0 | 66.61088584320738
